Gmt time,BTC,ETH,SIE.DE,USD,CHF,AAPL.US,ADA,CAT.US,DIA.US,GOOG.US,MU.US,NFLX.US,NVDA.US,SNOW.US,SPY.US
2024-04-05,62688,3068,172.433,0.9227050019838159,1.0232063193222283,156.4778504664274,0.5499321811823542,349.8685145372174,358.8648883065596,141.96462349022394,113.99651217509252,586.6152412412227,81.15338125247978,141.51342074425386,478.37364016350335
2024-04-06,62601,3084,172.433,0.9227050019838159,1.0232063193222283,156.4778504664274,0.5573138211982247,349.8685145372174,358.8648883065596,141.96462349022394,113.99651217509252,586.6152412412227,81.15338125247978,141.51342074425386,478.37364016350335
2024-04-07,64084,3193,172.433,0.9233610341643583,1.022369443422075,156.58910433979688,0.5577100646352724,350.1172668513389,359.1200369344414,142.06555863342567,114.07756232686981,587.0323176361958,81.21108033240998,141.6140350877193,478.71375807940905
2024-04-08,65985,3405,173.824,0.9206238146968386,1.0172422562433243,155.1582552337464,0.5790723794443114,343.7664561506877,358.2119644270958,143.7986779842021,113.21555485997312,578.3883559499917,80.20262930161478,142.52913774373516,477.4787796210713
2024-04-09,63691,3232,173.399,0.9208951100469656,1.0197942055293243,156.2455106363385,0.5580624366884611,342.3123676213279,358.1232157657243,145.60825122018602,112.92660465972925,568.9253154065752,78.52712036099088,143.17800902477208,478.2272769131596
2024-04-10,65796,3304,174.339,0.9309946747104607,1.019523882346944,156.19018359214985,0.5595277995009869,346.1410270733252,358.0205191226307,146.71265780359735,113.72751647860574,575.36960488586,80.97577551856403,142.36491267269952,478.73235765091425
2024-04-11,65327,3269,173.206,0.9322966194924578,1.024737154919763,163.0922414275326,0.5603102683149671,346.65212283940264,358.46525330499156,149.86388469355413,118.83705319684512,585.4608342190152,84.4629039175104,148.47569502712986,482.90820607484477
2024-04-12,63186,3049,172.284,0.9394787771744237,1.027875997039717,165.88094924935646,0.492286879239398,343.2921215309746,356.83940549782983,149.56126341105954,115.09178707652995,584.7099829014862,82.78846695853142,148.87638338249943,479.8350275267282
2024-04-13,60189,2831,172.284,0.9394787771744237,1.027875997039717,165.88094924935646,0.4377971101632815,343.2921215309746,356.83940549782983,149.56126341105954,115.09178707652995,584.7099829014862,82.78846695853142,148.87638338249943,479.8350275267282
2024-04-14,61779,2968,172.284,0.9392934634567879,1.0279816608071712,165.84822896217466,0.4527394493861717,343.2244066013545,356.76901834440133,149.5317622084668,115.06908503423725,584.5946479058452,82.77213679870002,148.8470172736068,479.74037928670054
2024-04-15,59754,2923,175.417,0.9411853288030947,1.0321408665854714,162.53047087502003,0.44800421651027306,342.35333979613927,355.1346365612853,147.1420907490894,114.2278986155164,571.3616128151795,80.90494969364418,142.56793005110637,474.83364549313404
2024-04-16,60129,2908,172.963,0.9415132000150642,1.031661697496157,159.43302075095093,0.44533574360712536,338.54649192181677,355.8609196700938,146.84404775354952,114.60757729823374,580.5718751176892,82.28608820095658,141.21568184385944,474.04813015478476
2024-04-17,57479,2802,172.995,0.9372773966183031,1.029293698663977,157.4410452517527,0.4302103250478011,335.57998725302735,353.71630487759154,147.01758332396054,108.97443107262023,574.9690698459116,78.73195741011509,139.00479886027065,469.0670340794061
2024-04-18,59716,2883,175.665,0.9396200176648564,1.0297918790612417,156.91278446996037,0.444440268355477,336.29564204235805,354.9950200139064,147.94035292127865,105.13032529645011,573.9170879296413,79.5620431097664,139.37101836017516,469.33644034352506
